2022-02-21T11:41:32.932Z|License init success
2022-02-21T11:41:32.990Z|Hashing pdf
2022-02-21T11:41:32.990Z|TransactionId: 20220221114432990d0dcf6c2123d41eb9a46ba39b3c52a84
2022-02-21T11:41:32.990Z|1) Pdf tlcertificate processing....
2022-02-21T11:41:33Z|Pdf: read success
2022-02-21T11:41:33.001Z|Pdf: genearting appearance....
2022-02-21T11:41:33.001Z|Pdf: genearting appearance.... text added
2022-02-21T11:41:33.001Z|Pdf: genearting appearance.... position set
2022-02-21T11:41:33.003Z|Pdf: appearance generated successfully
2022-02-21T11:41:33.003Z|Pdf: generating hash....
2022-02-21T11:41:33.031Z|Pdf: hash generated successfully
2022-02-21T11:41:33.031Z|Pdf: generating .sig file....
2022-02-21T11:41:33.032Z|Pdf: Creating and writing transaction data
2022-02-21T11:41:36.592Z|Pdf: Transaction data writtent successfully
2022-02-21T11:41:36.593Z|Pdf: /DS/Temp/20220221114432990d0dcf6c2123d41eb9a46ba39b3c52a84.sig generated successfully
2022-02-21T11:41:36.593Z|Hashing pdf Done
2022-02-21T11:41:36.593Z|Encrypting
2022-02-21T11:41:36.597Z|Encrypting Done
2022-02-21T11:41:36.597Z|info | encPKCSBulkSign
2022-02-21T11:41:42.354Z|Lic Read success
2022-02-21T11:41:42.354Z|Data from Lic Read success
2022-02-21T11:41:42.354Z|Signature read success
2022-02-21T11:41:42.354Z|Data read success
2022-02-21T11:41:42.354Z|Data ready to decrypt
2022-02-21T11:41:42.361Z|Data decrypt success
2022-02-21T11:41:42.361Z|Data split success
2022-02-21T11:41:42.361Z|KeyId set success
2022-02-21T11:41:42.361Z|Key set success
2022-02-21T11:41:42.361Z|ProductID set success
2022-02-21T11:41:42.361Z|License init success
2022-02-21T11:41:42.417Z|Hashing pdf
2022-02-21T11:41:42.417Z|TransactionId: 20220221114442417d2dda03340b7492cb8be94fbe198fecd
2022-02-21T11:41:42.417Z|1) Pdf tlcertificate processing....
2022-02-21T11:41:42.427Z|Pdf: read success
2022-02-21T11:41:42.427Z|Pdf: genearting appearance....
2022-02-21T11:41:42.427Z|Pdf: genearting appearance.... text added
2022-02-21T11:41:42.427Z|Pdf: genearting appearance.... position set
2022-02-21T11:41:42.433Z|Pdf: appearance generated successfully
2022-02-21T11:41:42.433Z|Pdf: generating hash....
2022-02-21T11:41:42.466Z|Pdf: hash generated successfully
2022-02-21T11:41:42.466Z|Pdf: generating .sig file....
2022-02-21T11:41:42.466Z|Pdf: Creating and writing transaction data
2022-02-21T11:41:45.967Z|Pdf: Transaction data writtent successfully
2022-02-21T11:41:45.968Z|Pdf: /DS/Temp/20220221114442417d2dda03340b7492cb8be94fbe198fecd.sig generated successfully
2022-02-21T11:41:45.968Z|Hashing pdf Done
2022-02-21T11:41:45.969Z|Encrypting
2022-02-21T11:41:45.973Z|Encrypting Done
2022-02-21T11:41:45.973Z|info | encPKCSBulkSign
2022-02-21T11:41:47.587Z|Lic Read success
2022-02-21T11:41:47.588Z|Data from Lic Read success
2022-02-21T11:41:47.588Z|Signature read success
2022-02-21T11:41:47.588Z|Data read success
2022-02-21T11:41:47.588Z|Data ready to decrypt
2022-02-21T11:41:47.596Z|Data decrypt success
2022-02-21T11:41:47.596Z|Data split success
2022-02-21T11:41:47.596Z|KeyId set success
2022-02-21T11:41:47.596Z|Key set success
2022-02-21T11:41:47.596Z|ProductID set success
2022-02-21T11:41:47.596Z|License init success
2022-02-21T11:41:47.616Z|Generating pdf signing response
2022-02-21T11:41:47.617Z|Generating signed pdf....
2022-02-21T11:41:47.617Z|Pdf: reading temp pdf data
2022-02-21T11:41:47.619Z|Pdf: reading temp pdf data success
2022-02-21T11:41:47.619Z|Pdf: generating document structure....
2022-02-21T11:41:47.766Z|Pdf: document structure generated successfully
2022-02-21T11:41:47.766Z|Pdf tlcertificate: processing signature...
2022-02-21T11:41:47.766Z|Pdf tlcertificate: read document structure success
2022-02-21T11:41:47.766Z|Pdf tlcertificate: adding signature to pdf....
2022-02-21T11:41:47.798Z|Pdf tlcertificate: added signature to pdf successfully
2022-02-21T11:41:47.798Z|info | GpIfNH/Tn0GUDeO53SXkfMlVU0Glo7GFmuEYt2NI7b0=|decPKCSBulkSign
2022-02-21T11:42:09.763Z|Lic Read success
2022-02-21T11:42:09.763Z|Data from Lic Read success
2022-02-21T11:42:09.763Z|Signature read success
2022-02-21T11:42:09.763Z|Data read success
2022-02-21T11:42:09.763Z|Data ready to decrypt
2022-02-21T11:42:09.772Z|Data decrypt success
2022-02-21T11:42:09.772Z|Data split success
2022-02-21T11:42:09.772Z|KeyId set success
2022-02-21T11:42:09.772Z|Key set success
2022-02-21T11:42:09.772Z|ProductID set success
2022-02-21T11:42:09.772Z|License init success
